unix,date,symbol,open,high,low,close,Volume BTC,Volume USD
1714356000,29.04.2024 02:00,BTC/USD,63212,63273,62585,62700,70.71030619,4433536.198
1714352400,29.04.2024 01:00,BTC/USD,63241,63333,63069,63222,14.69990121,929357.1543
1714348800,29.04.2024 00:00,BTC/USD,63106,63289,63037,63249,28.43011209,1798176.16
1714345200,28.04.2024 23:00,BTC/USD,63133,63136,62811,63098,124.7579997,7871980.266
1714341600,28.04.2024 22:00,BTC/USD,63644,63710,62924,63140,114.8778861,7253389.727
1714338000,28.04.2024 21:00,BTC/USD,63664,63707,63585,63654,5.3209377,338698.9684
1714334400,28.04.2024 20:00,BTC/USD,63707,63718,63584,63676,15.03669766,957476.7602
1714330800,28.04.2024 19:00,BTC/USD,63913,63917,63707,63732,15.48726579,987034.4233
1714327200,28.04.2024 18:00,BTC/USD,63741,63940,63680,63900,20.87172819,1333703.431
1714323600,28.04.2024 17:00,BTC/USD,63686,63783,63552,63746,27.00285373,1721323.914
1714320000,28.04.2024 16:00,BTC/USD,63515,63760,63460,63685,51.21859892,3261856.472
1714316400,28.04.2024 15:00,BTC/USD,63578,63630,63447,63520,11.5688327,734852.2531
1714312800,28.04.2024 14:00,BTC/USD,63746,63750,63471,63579,33.05635513,2101690.003
1714309200,28.04.2024 13:00,BTC/USD,63555,63828,63502,63747,38.19095488,2434558.801
1714305600,28.04.2024 12:00,BTC/USD,63459,63638,63391,63555,33.00566523,2097675.054
1714302000,28.04.2024 11:00,BTC/USD,63661,63676,63379,63467,34.34440424,2179736.304
1714298400,28.04.2024 10:00,BTC/USD,63726,63763,63352,63659,46.95845524,2989328.302
1714294800,28.04.2024 09:00,BTC/USD,63668,63796,63645,63734,14.68410075,935876.4772
1714291200,28.04.2024 08:00,BTC/USD,63881,63949,63639,63670,33.24013034,2116399.099
1714287600,28.04.2024 07:00,BTC/USD,63931,64013,63866,63885,28.15731392,1798830
1714284000,28.04.2024 06:00,BTC/USD,63912,63967,63768,63943,19.82260128,1267516.594
1714280400,28.04.2024 05:00,BTC/USD,63809,63975,63783,63907,11.82538664,755724.984
1714276800,28.04.2024 04:00,BTC/USD,63988,64018,63808,63819,21.29983691,1359334.292
1714273200,28.04.2024 03:00,BTC/USD,63899,64310,63897,63991,61.29951812,3922617.464
1714269600,28.04.2024 02:00,BTC/USD,63562,63984,63517,63901,24.40202651,1559313.896
1714266000,28.04.2024 01:00,BTC/USD,63579,63638,63485,63563,3.82981412,243434.4749
1714262400,28.04.2024 00:00,BTC/USD,63417,63706,63417,63580,16.97765489,1079439.298
1714258800,27.04.2024 23:00,BTC/USD,63216,63516,63216,63429,20.15920029,1278677.915
1714255200,27.04.2024 22:00,BTC/USD,63245,63401,63192,63215,26.36224486,1666489.309
1714251600,27.04.2024 21:00,BTC/USD,63235,63320,63121,63247,4.27500596,270381.302
1714248000,27.04.2024 20:00,BTC/USD,63317,63405,63128,63237,29.91093742,1891477.95
1714244400,27.04.2024 19:00,BTC/USD,63286,63343,63151,63315,6.7870076,429719.3862
1714240800,27.04.2024 18:00,BTC/USD,63369,63552,62818,63293,106.7551019,6756850.664
1714237200,27.04.2024 17:00,BTC/USD,62713,63584,62713,63377,82.34271337,5218634.145
1714233600,27.04.2024 16:00,BTC/USD,62914,63052,62720,62720,27.38437313,1717547.883
1714230000,27.04.2024 15:00,BTC/USD,63092,63170,62827,62918,22.22573416,1398398.742
1714226400,27.04.2024 14:00,BTC/USD,63173,63363,63037,63093,41.17980854,2598157.66
1714222800,27.04.2024 13:00,BTC/USD,62996,63204,62965,63173,12.87592648,813410.9035
1714219200,27.04.2024 12:00,BTC/USD,62821,63113,62792,62992,21.81606879,1374237.805
1714215600,27.04.2024 11:00,BTC/USD,62757,62894,62653,62813,27.54834631,1730394.277
1714212000,27.04.2024 10:00,BTC/USD,62940,62951,62690,62758,12.82620482,804946.9621
1714208400,27.04.2024 09:00,BTC/USD,62979,62997,62856,62929,4.92251816,309769.1453
1714204800,27.04.2024 08:00,BTC/USD,62932,63019,62900,62983,2.61766432,164868.3519
1714201200,27.04.2024 07:00,BTC/USD,62973,63119,62921,62927,4.40066772,276920.8176
1714197600,27.04.2024 06:00,BTC/USD,62944,63083,62833,62979,38.14916656,2402596.361
1714194000,27.04.2024 05:00,BTC/USD,63022,63075,62788,62955,41.03816878,2583557.916
1714190400,27.04.2024 04:00,BTC/USD,63050,63144,62914,63009,6.36494631,401048.902
1714186800,27.04.2024 03:00,BTC/USD,62909,63126,62811,63055,6.3292196,399088.9419
1714183200,27.04.2024 02:00,BTC/USD,62566,63307,62480,62926,48.86667696,3074984.514
1714179600,27.04.2024 01:00,BTC/USD,63163,63242,62405,62552,144.6597236,9048755.031
1714176000,27.04.2024 00:00,BTC/USD,63746,63903,62841,63135,93.37269834,5895085.31
1714172400,26.04.2024 23:00,BTC/USD,63798,63901,63737,63745,6.92810464,441632.0303
1714168800,26.04.2024 22:00,BTC/USD,64034,64035,63676,63803,32.01326953,2042542.636
1714165200,26.04.2024 21:00,BTC/USD,63947,64059,63813,64040,27.25828873,1745620.81
1714161600,26.04.2024 20:00,BTC/USD,63719,64067,63718,63935,25.18098365,1609946.19
1714158000,26.04.2024 19:00,BTC/USD,64031,64096,63714,63714,62.18516955,3962065.893
1714154400,26.04.2024 18:00,BTC/USD,63982,64128,63924,64049,17.27801965,1106639.881
1714150800,26.04.2024 17:00,BTC/USD,63640,64074,63543,63981,53.2453477,3406690.591
1714147200,26.04.2024 16:00,BTC/USD,63476,63747,63306,63648,55.18493911,3512411.004
1714143600,26.04.2024 15:00,BTC/USD,63840,64012,63348,63483,75.10492946,4767886.237
1714140000,26.04.2024 14:00,BTC/USD,64486,64793,63784,63833,188.7922215,12051173.88
1714136400,26.04.2024 13:00,BTC/USD,64136,64561,63668,64491,123.0395553,7934943.961
1714132800,26.04.2024 12:00,BTC/USD,64228,64483,63959,64127,87.37037339,5602799.934
1714129200,26.04.2024 11:00,BTC/USD,64091,64244,64077,64229,15.3818639,987961.7364
1714125600,26.04.2024 10:00,BTC/USD,64473,64554,64068,64091,69.43580801,4450210.371
1714122000,26.04.2024 09:00,BTC/USD,64405,64561,64314,64461,33.19285018,2139644.315
1714118400,26.04.2024 08:00,BTC/USD,64277,64460,64252,64396,50.92545137,3279395.366
1714114800,26.04.2024 07:00,BTC/USD,64372,64599,64252,64269,33.30210705,2140293.118
1714111200,26.04.2024 06:00,BTC/USD,64554,64582,64260,64385,6.0476498,389377.9324
1714107600,26.04.2024 05:00,BTC/USD,64196,64563,64028,64561,59.63882757,3850342.347
1714104000,26.04.2024 04:00,BTC/USD,64378,64387,64178,64201,72.17456516,4633679.258
1714100400,26.04.2024 03:00,BTC/USD,64500,64502,64316,64371,4.87138528,313575.9419
1714096800,26.04.2024 02:00,BTC/USD,64389,64655,64333,64503,8.73120642,563189.0077
1714093200,26.04.2024 01:00,BTC/USD,64306,64641,63921,64400,77.90664496,5017187.935
1714089600,26.04.2024 00:00,BTC/USD,64488,64551,64119,64311,28.66996751,1843794.281
1714086000,25.04.2024 23:00,BTC/USD,64610,64745,64446,64493,15.50828978,1000176.133
1714082400,25.04.2024 22:00,BTC/USD,64708,64758,64568,64610,21.18299756,1368633.472
1714078800,25.04.2024 21:00,BTC/USD,64789,65286,64708,64708,67.42213534,4362751.534
1714075200,25.04.2024 20:00,BTC/USD,64713,64967,64483,64800,147.3581541,9548808.383
1714071600,25.04.2024 19:00,BTC/USD,64698,64749,64547,64708,26.90629933,1741052.817
1714068000,25.04.2024 18:00,BTC/USD,64681,64910,64454,64690,100.485992,6500438.821
1714064400,25.04.2024 17:00,BTC/USD,64402,64809,64358,64682,110.0005582,7115056.106
1714060800,25.04.2024 16:00,BTC/USD,64091,64475,63942,64388,80.81807213,5203714.028
1714057200,25.04.2024 15:00,BTC/USD,63350,64159,63229,64104,175.3214736,11238807.74
1714053600,25.04.2024 14:00,BTC/USD,63414,63823,63209,63367,138.1746701,8755714.322
1714050000,25.04.2024 13:00,BTC/USD,63445,63535,62785,63385,181.3503282,11494890.55
1714046400,25.04.2024 12:00,BTC/USD,63834,64262,63277,63396,180.8366772,11464321.99
1714042800,25.04.2024 11:00,BTC/USD,63468,63967,63440,63830,75.9086082,4845246.461
1714039200,25.04.2024 10:00,BTC/USD,63959,63959,63356,63473,121.1975716,7692773.462
1714035600,25.04.2024 09:00,BTC/USD,63908,64159,63828,63961,37.09993477,2372948.928
1714032000,25.04.2024 08:00,BTC/USD,64008,64162,63722,63909,28.82592457,1842236.013
1714028400,25.04.2024 07:00,BTC/USD,64275,64365,63822,64008,75.50536791,4832947.589
1714024800,25.04.2024 06:00,BTC/USD,64209,64368,64182,64275,10.49259881,674411.7885
1714021200,25.04.2024 05:00,BTC/USD,64325,64364,64028,64211,47.80863607,3069840.331
1714017600,25.04.2024 04:00,BTC/USD,64270,64363,64052,64327,11.2417451,723147.737
1714014000,25.04.2024 03:00,BTC/USD,64289,64437,64139,64262,18.3415501,1178664.693
1714010400,25.04.2024 02:00,BTC/USD,64038,64305,63875,64259,64.12241821,4120442.472
1714006800,25.04.2024 01:00,BTC/USD,64547,64660,64041,64041,66.67504269,4269936.409
1714003200,25.04.2024 00:00,BTC/USD,64254,64708,64196,64555,49.10902045,3170232.815
1713999600,24.04.2024 23:00,BTC/USD,64012,64305,63811,64259,68.14156467,4378708.804
1713996000,24.04.2024 22:00,BTC/USD,64309,64355,63921,64056,39.08130711,2503392.208
1713992400,24.04.2024 21:00,BTC/USD,64044,64375,63950,64341,30.70518002,1975601.988
1713988800,24.04.2024 20:00,BTC/USD,63946,64198,63554,64049,77.08473771,4937200.366
1713985200,24.04.2024 19:00,BTC/USD,64060,64437,63733,63939,111.1754192,7108445.131
1713981600,24.04.2024 18:00,BTC/USD,64856,64884,64059,64059,79.26763193,5077805.234
1713978000,24.04.2024 17:00,BTC/USD,64755,65112,64729,64860,13.8320696,897148.0343
1713974400,24.04.2024 16:00,BTC/USD,64566,64909,64318,64755,43.4153571,2811361.449
1713970800,24.04.2024 15:00,BTC/USD,65214,65226,64480,64577,130.4944195,8426938.125
1713967200,24.04.2024 14:00,BTC/USD,66053,66184,64733,65228,517.8597392,33778955.07
1713963600,24.04.2024 13:00,BTC/USD,66368,66368,65816,66077,267.3703056,17667027.68
1713960000,24.04.2024 12:00,BTC/USD,66577,66744,66368,66369,227.4289636,15094232.88
1713956400,24.04.2024 11:00,BTC/USD,66420,66615,66361,66570,46.54826312,3098717.876
1713952800,24.04.2024 10:00,BTC/USD,66360,66494,66216,66417,60.83101252,4040213.359
1713949200,24.04.2024 09:00,BTC/USD,66530,66553,66281,66365,57.99611072,3848911.888
1713945600,24.04.2024 08:00,BTC/USD,66641,66730,66496,66536,65.01257843,4325676.918
1713942000,24.04.2024 07:00,BTC/USD,66775,66871,66599,66642,13.99702785,932789.93
1713938400,24.04.2024 06:00,BTC/USD,66731,66794,66567,66786,20.32566792,1357470.058
1713934800,24.04.2024 05:00,BTC/USD,67008,67057,66655,66750,36.66945466,2447686.099
1713931200,24.04.2024 04:00,BTC/USD,66614,67048,66614,67019,45.92505233,3077851.082
1713927600,24.04.2024 03:00,BTC/USD,66530,66719,66515,66598,3.99275292,265909.359
1713924000,24.04.2024 02:00,BTC/USD,66748,66764,66470,66535,33.39185516,2221727.083
1713920400,24.04.2024 01:00,BTC/USD,66751,66886,66687,66768,15.45334287,1031788.797
1713916800,24.04.2024 00:00,BTC/USD,66413,66751,66413,66751,66.24892893,4422182.255
1713913200,23.04.2024 23:00,BTC/USD,66370,66444,66145,66421,25.11066085,1667875.204
1713909600,23.04.2024 22:00,BTC/USD,66348,66455,66276,66371,7.04413957,467526.5874
1713906000,23.04.2024 21:00,BTC/USD,66352,66455,66257,66346,16.87052178,1119291.638
1713902400,23.04.2024 20:00,BTC/USD,66485,66485,65970,66355,71.74368526,4760552.235
1713898800,23.04.2024 19:00,BTC/USD,66793,66800,66415,66485,60.55013326,4025675.61
1713895200,23.04.2024 18:00,BTC/USD,66780,66864,66608,66803,43.98802104,2938531.77
1713891600,23.04.2024 17:00,BTC/USD,66768,66910,66603,66775,25.34721106,1692560.019
1713888000,23.04.2024 16:00,BTC/USD,66449,66807,66390,66773,40.42813478,2699507.844
1713884400,23.04.2024 15:00,BTC/USD,66972,66972,66359,66393,210.121052,13950567
1713880800,23.04.2024 14:00,BTC/USD,66557,67166,66447,66947,234.7886821,15718397.9
1713877200,23.04.2024 13:00,BTC/USD,66135,66591,66066,66544,84.59202145,5629091.475
1713873600,23.04.2024 12:00,BTC/USD,66064,66173,65837,66137,28.0442843,1854764.831
1713870000,23.04.2024 11:00,BTC/USD,66251,66251,65899,66064,26.33891874,1740054.328
1713866400,23.04.2024 10:00,BTC/USD,66087,66319,66087,66227,10.32808125,683997.8369
1713862800,23.04.2024 09:00,BTC/USD,66262,66304,66073,66086,33.52368611,2215446.32
1713859200,23.04.2024 08:00,BTC/USD,66135,66253,66010,66242,11.96577936,792637.1564
1713855600,23.04.2024 07:00,BTC/USD,66414,66466,66089,66132,26.77369035,1770597.69
1713852000,23.04.2024 06:00,BTC/USD,66553,66671,66359,66417,36.64685455,2433974.139
1713848400,23.04.2024 05:00,BTC/USD,66285,66647,66236,66542,35.75031776,2378897.644
1713844800,23.04.2024 04:00,BTC/USD,66482,66607,66232,66293,27.07622822,1794964.397
1713841200,23.04.2024 03:00,BTC/USD,66636,66802,66479,66485,23.62801047,1570908.276
1713837600,23.04.2024 02:00,BTC/USD,66861,66950,66609,66656,27.58777562,1838890.772
1713834000,23.04.2024 01:00,BTC/USD,67056,67201,66824,66824,46.78376329,3126278.198
1713830400,23.04.2024 00:00,BTC/USD,66845,67056,66737,67056,45.31457104,3038613.876
1713826800,22.04.2024 23:00,BTC/USD,67077,67241,66817,66855,58.16684336,3888744.313
1713823200,22.04.2024 22:00,BTC/USD,66553,67208,66553,67052,112.6227938,7551583.567
1713819600,22.04.2024 21:00,BTC/USD,66540,66580,66375,66540,21.22711148,1412451.998
1713816000,22.04.2024 20:00,BTC/USD,66558,66775,66432,66543,129.4127016,8611509.4
1713812400,22.04.2024 19:00,BTC/USD,66354,66623,66169,66555,70.71644283,4706532.853
1713808800,22.04.2024 18:00,BTC/USD,66583,66731,66320,66359,62.12314105,4122429.517
1713805200,22.04.2024 17:00,BTC/USD,66185,66855,66176,66584,231.4480501,15410736.97
1713801600,22.04.2024 16:00,BTC/USD,66029,66444,65970,66199,75.00013997,4964934.266
1713798000,22.04.2024 15:00,BTC/USD,66074,66140,65702,66027,97.66611444,6448600.538
1713794400,22.04.2024 14:00,BTC/USD,66145,66546,66018,66074,250.0261744,16520229.45
1713790800,22.04.2024 13:00,BTC/USD,66010,66272,65726,66189,159.6680854,10568270.91
1713787200,22.04.2024 12:00,BTC/USD,65914,66010,65686,66010,88.00723313,5809357.459
1713783600,22.04.2024 11:00,BTC/USD,66091,66157,65757,65911,30.38850449,2002936.719
1713780000,22.04.2024 10:00,BTC/USD,65971,66150,65924,66087,11.95402128,790005.4043
1713776400,22.04.2024 09:00,BTC/USD,65990,66069,65859,65964,22.59793495,1490650.181
1713772800,22.04.2024 08:00,BTC/USD,66026,66243,65954,65998,79.27735991,5232147.199
1713769200,22.04.2024 07:00,BTC/USD,66368,66503,66027,66027,49.15605028,3245626.532
1713765600,22.04.2024 06:00,BTC/USD,66445,66445,66191,66369,42.68446697,2832925.388
1713762000,22.04.2024 05:00,BTC/USD,65770,66467,65724,66428,71.44025999,4745633.591
1713758400,22.04.2024 04:00,BTC/USD,65733,65875,65544,65766,42.48631278,2794154.846
1713754800,22.04.2024 03:00,BTC/USD,64795,66101,64762,65726,118.3975514,7781797.463
1713751200,22.04.2024 02:00,BTC/USD,64720,64863,64545,64809,10.25616255,664691.6387
1713747600,22.04.2024 01:00,BTC/USD,64925,65646,64638,64700,176.9859868,11450993.34
1713744000,22.04.2024 00:00,BTC/USD,64951,65159,64779,64919,7.87813837,511440.8648
1713740400,21.04.2024 23:00,BTC/USD,65033,65068,64892,64950,5.01261953,325569.6385
1713736800,21.04.2024 22:00,BTC/USD,64704,65099,64603,65045,48.90678684,3181141.95
1713733200,21.04.2024 21:00,BTC/USD,64705,65152,64678,64678,95.79329353,6195718.639
1713729600,21.04.2024 20:00,BTC/USD,64553,64722,64380,64655,33.06149125,2137590.717
1713726000,21.04.2024 19:00,BTC/USD,64788,64854,64553,64554,9.58517365,618761.2998
1713722400,21.04.2024 18:00,BTC/USD,64853,64871,64613,64780,5.10092954,330438.2156
1713718800,21.04.2024 17:00,BTC/USD,64593,64896,64550,64851,39.79563698,2580786.854
1713715200,21.04.2024 16:00,BTC/USD,65086,65107,64294,64580,52.19251397,3370592.552
1713711600,21.04.2024 15:00,BTC/USD,64931,65129,64893,65050,7.30104268,474932.8263
1713708000,21.04.2024 14:00,BTC/USD,64890,65053,64818,64901,18.18752671,1180388.671
1713704400,21.04.2024 13:00,BTC/USD,65024,65254,64817,64898,59.21151749,3842709.062
1713700800,21.04.2024 12:00,BTC/USD,65302,65386,64980,65046,34.83741605,2266034.564
1713697200,21.04.2024 11:00,BTC/USD,64983,65442,64983,65263,97.12863345,6338906.005
1713693600,21.04.2024 10:00,BTC/USD,64918,64992,64809,64982,8.38278984,544730.4494
1713690000,21.04.2024 09:00,BTC/USD,65004,65017,64825,64927,29.84725125,1937892.482
1713686400,21.04.2024 08:00,BTC/USD,65182,65246,65004,65005,18.80071767,1222140.652
1713682800,21.04.2024 07:00,BTC/USD,65109,65199,64950,65153,26.31757525,1714668.98
1713679200,21.04.2024 06:00,BTC/USD,65053,65232,65004,65089,31.09652674,2024041.829
1713675600,21.04.2024 05:00,BTC/USD,65129,65254,65019,65065,16.42631504,1068778.188
1713672000,21.04.2024 04:00,BTC/USD,65184,65239,64910,65081,38.63167194,2514187.842
1713668400,21.04.2024 03:00,BTC/USD,65323,65710,65144,65219,68.15085979,4444730.925
1713664800,21.04.2024 02:00,BTC/USD,64981,65388,64957,65328,57.68066265,3768162.33
1713661200,21.04.2024 01:00,BTC/USD,64781,65113,64763,64972,39.20866307,2547465.257
1713657600,21.04.2024 00:00,BTC/USD,64978,64978,64646,64793,30.99344972,2008158.588
1713654000,20.04.2024 23:00,BTC/USD,64652,65004,64652,64990,34.576159,2247104.573
1713650400,20.04.2024 22:00,BTC/USD,64789,64814,64592,64674,12.00536762,776435.1455
1713646800,20.04.2024 21:00,BTC/USD,64756,64856,64657,64758,12.29044131,795904.3984
1713643200,20.04.2024 20:00,BTC/USD,64918,65021,64679,64763,27.92484184,1808496.532
1713639600,20.04.2024 19:00,BTC/USD,64991,65037,64832,64895,15.92717312,1033593.9
1713636000,20.04.2024 18:00,BTC/USD,65241,65347,64887,64989,101.343594,6586218.833
1713632400,20.04.2024 17:00,BTC/USD,64818,65450,64803,65218,103.5728279,6754812.691
1713628800,20.04.2024 16:00,BTC/USD,64837,64980,64491,64760,110.2160105,7137588.841
1713625200,20.04.2024 15:00,BTC/USD,63961,64973,63821,64824,120.8972884,7837045.826
1713621600,20.04.2024 14:00,BTC/USD,63913,64017,63770,63957,10.01478537,640515.6279
1713618000,20.04.2024 13:00,BTC/USD,63832,64044,63824,63896,17.9290043,1145591.659
1713614400,20.04.2024 12:00,BTC/USD,63733,63944,63600,63840,49.75846201,3176580.215
1713610800,20.04.2024 11:00,BTC/USD,63587,63929,63587,63731,75.03778974,4782233.378
1713607200,20.04.2024 10:00,BTC/USD,63630,63790,63418,63592,84.70445694,5386525.826
1713603600,20.04.2024 09:00,BTC/USD,63764,63799,63318,63642,63.14809993,4018871.376
1713600000,20.04.2024 08:00,BTC/USD,64009,64009,63692,63744,55.15132562,3515566.1
1713596400,20.04.2024 07:00,BTC/USD,64118,64190,63968,63987,10.4011211,665536.5358
1713592800,20.04.2024 06:00,BTC/USD,64189,64251,63974,64080,26.28361395,1684253.982
1713589200,20.04.2024 05:00,BTC/USD,64154,64283,64014,64200,10.33846442,663729.4158
1713585600,20.04.2024 04:00,BTC/USD,63994,64282,63860,64197,34.07228304,2187338.354
1713582000,20.04.2024 03:00,BTC/USD,63850,64054,63798,64007,9.82105089,628616.0043
1713578400,20.04.2024 02:00,BTC/USD,63705,64108,63577,63861,74.99094993,4788997.053
1713574800,20.04.2024 01:00,BTC/USD,63485,63798,63136,63684,87.703681,5585321.221
1713571200,20.04.2024 00:00,BTC/USD,63847,64257,63458,63507,30.7531307,1953039.071
1713567600,19.04.2024 23:00,BTC/USD,64002,64134,63007,63821,166.9589059,10655484.33
1713564000,19.04.2024 22:00,BTC/USD,64420,64528,64032,64032,10.39456274,665584.6414
1713560400,19.04.2024 21:00,BTC/USD,64071,64470,64071,64387,55.72845033,3588187.731
1713556800,19.04.2024 20:00,BTC/USD,64341,64341,63711,64054,148.6378575,9520849.326
1713553200,19.04.2024 19:00,BTC/USD,64196,64397,64094,64340,94.18798976,6060055.261
1713549600,19.04.2024 18:00,BTC/USD,64670,64670,64136,64211,176.0678868,11305495.08
1713546000,19.04.2024 17:00,BTC/USD,64034,64832,63979,64670,113.435213,7335855.225
1713542400,19.04.2024 16:00,BTC/USD,64454,64569,63555,63994,188.4363728,12058797.24
1713538800,19.04.2024 15:00,BTC/USD,64470,64728,64372,64447,56.55074204,3644525.672
1713535200,19.04.2024 14:00,BTC/USD,64953,65016,63899,64482,179.2132738,11556030.32
1713531600,19.04.2024 13:00,BTC/USD,65024,65108,64499,64949,290.6677348,18878578.71
1713528000,19.04.2024 12:00,BTC/USD,64932,65506,64825,65039,70.44939255,4581958.042
1713524400,19.04.2024 11:00,BTC/USD,64826,65433,64760,64927,55.86388789,3627074.649
1713520800,19.04.2024 10:00,BTC/USD,64810,65182,64475,64778,100.4839088,6509146.646
1713517200,19.04.2024 09:00,BTC/USD,64661,64965,64521,64838,45.34023971,2939770.462
1713513600,19.04.2024 08:00,BTC/USD,64576,65118,64205,64665,173.5203841,11220695.64
1713510000,19.04.2024 07:00,BTC/USD,64634,65190,64220,64574,86.25723073,5569974.417
1713506400,19.04.2024 06:00,BTC/USD,62073,64925,61885,64556,207.2141716,13376918.06
1713502800,19.04.2024 05:00,BTC/USD,62455,62613,61794,62098,13.72184827,852099.3339
1713499200,19.04.2024 04:00,BTC/USD,61772,62743,61772,62441,139.5768014,8715315.055
1713495600,19.04.2024 03:00,BTC/USD,61376,62117,61165,61792,236.7045297,14626446.3
1713492000,19.04.2024 02:00,BTC/USD,60998,61362,59629,61350,496.3889837,30453464.15
1713488400,19.04.2024 01:00,BTC/USD,62747,62801,60687,61028,554.035292,33811665.8
1713484800,19.04.2024 00:00,BTC/USD,63512,63512,62728,62738,96.48853874,6053497.943
1713481200,18.04.2024 23:00,BTC/USD,63539,63700,63426,63515,20.40308513,1295901.952
1713477600,18.04.2024 22:00,BTC/USD,63510,63671,63213,63555,13.7946721,876720.3853
1713474000,18.04.2024 21:00,BTC/USD,63534,63859,63366,63572,34.134124,2169974.531
1713470400,18.04.2024 20:00,BTC/USD,63545,63665,63327,63522,36.87112764,2342127.77
1713466800,18.04.2024 19:00,BTC/USD,63145,63609,63141,63554,113.3866316,7206173.987
1713463200,18.04.2024 18:00,BTC/USD,62860,63257,62368,63144,113.0508479,7138482.737
1713459600,18.04.2024 17:00,BTC/USD,63566,63678,62705,62853,180.0045693,11313827.19
1713456000,18.04.2024 16:00,BTC/USD,63538,63924,63333,63563,85.4034675,5428500.605
1713452400,18.04.2024 15:00,BTC/USD,63926,64182,63486,63537,200.7927686,12757770.14
1713448800,18.04.2024 14:00,BTC/USD,62849,64018,62624,63880,401.3501032,25638244.59
1713445200,18.04.2024 13:00,BTC/USD,62257,62856,61920,62838,138.5399833,8705575.469
1713441600,18.04.2024 12:00,BTC/USD,62619,62760,61639,62234,224.1051901,13946962.4
1713438000,18.04.2024 11:00,BTC/USD,61842,63095,61840,62623,186.4915617,11678661.07
1713434400,18.04.2024 10:00,BTC/USD,61642,61922,61514,61835,101.9199213,6302218.332
1713430800,18.04.2024 09:00,BTC/USD,61361,61713,61357,61632,36.21103995,2231758.814
1713427200,18.04.2024 08:00,BTC/USD,61197,61535,60894,61360,71.5167974,4388270.688
1713423600,18.04.2024 07:00,BTC/USD,61175,61362,60947,61191,18.30443629,1120066.761
1713420000,18.04.2024 06:00,BTC/USD,61080,61298,60830,61141,44.0913283,2695787.904
1713416400,18.04.2024 05:00,BTC/USD,61638,61822,61001,61091,110.2125128,6732992.621
1713412800,18.04.2024 04:00,BTC/USD,61982,62076,61550,61645,16.72239837,1030852.248
1713409200,18.04.2024 03:00,BTC/USD,61671,62211,61671,62001,59.67344284,3699813.13
1713405600,18.04.2024 02:00,BTC/USD,61639,61922,61447,61670,15.81707593,975439.0726
1713402000,18.04.2024 01:00,BTC/USD,61519,61639,61382,61639,58.96538647,3634567.457
1713398400,18.04.2024 00:00,BTC/USD,61256,61530,60962,61506,71.38985116,4390904.185
1713394800,17.04.2024 23:00,BTC/USD,61688,61753,61209,61278,13.86609928,849686.8317
1713391200,17.04.2024 22:00,BTC/USD,61335,61698,61172,61686,35.93908557,2216938.432
1713387600,17.04.2024 21:00,BTC/USD,60854,61639,60854,61304,62.78279358,3848836.378
1713384000,17.04.2024 20:00,BTC/USD,60996,61454,60795,60829,46.90200547,2853002.091
1713380400,17.04.2024 19:00,BTC/USD,61440,61478,60750,61004,173.0379717,10556008.43
1713376800,17.04.2024 18:00,BTC/USD,61261,61963,61175,61447,210.2925431,12921845.9
1713373200,17.04.2024 17:00,BTC/USD,60159,61364,60091,61271,122.0046104,7475344.483
1713369600,17.04.2024 16:00,BTC/USD,60321,61085,59672,60211,237.7111318,14312824.96
1713366000,17.04.2024 15:00,BTC/USD,61281,61543,59827,60291,459.319792,27692849.58
1713362400,17.04.2024 14:00,BTC/USD,62675,62684,60760,61280,571.3556801,35012676.07
1713358800,17.04.2024 13:00,BTC/USD,62387,62977,62166,62665,138.6910073,8691071.969
1713355200,17.04.2024 12:00,BTC/USD,62666,62871,62101,62337,176.0037359,10971544.88
1713351600,17.04.2024 11:00,BTC/USD,62938,63189,62579,62620,95.56696425,5984403.301
1713348000,17.04.2024 10:00,BTC/USD,63333,63350,62798,62954,87.9158929,5534657.122
1713344400,17.04.2024 09:00,BTC/USD,63342,63565,63288,63342,63.42081382,4017201.189
1713340800,17.04.2024 08:00,BTC/USD,63331,63603,63196,63360,66.20144374,4194523.475
1713337200,17.04.2024 07:00,BTC/USD,63907,63953,63325,63332,60.36725543,3823179.021
1713333600,17.04.2024 06:00,BTC/USD,63955,64023,63780,63921,24.09850924,1540400.809
1713330000,17.04.2024 05:00,BTC/USD,64111,64636,63865,63943,139.7360835,8935144.389
1713326400,17.04.2024 04:00,BTC/USD,63848,64221,63684,64119,135.4011832,8681788.468
1713322800,17.04.2024 03:00,BTC/USD,63856,64059,63757,63859,33.49543429,2138984.938
1713319200,17.04.2024 02:00,BTC/USD,64047,64314,63749,63861,68.42148147,4369464.228
1713315600,17.04.2024 01:00,BTC/USD,64049,64059,63654,64040,76.47444314,4897423.339
1713312000,17.04.2024 00:00,BTC/USD,63821,64370,63622,64059,128.1862343,8211481.98
1713308400,16.04.2024 23:00,BTC/USD,63797,63913,63668,63830,42.45489597,2709896.01
1713304800,16.04.2024 22:00,BTC/USD,64042,64101,63660,63816,17.15175698,1094556.523
1713301200,16.04.2024 21:00,BTC/USD,63039,64376,62982,64034,179.4869818,11493269.39
1713297600,16.04.2024 20:00,BTC/USD,62717,63060,62565,63047,15.87989011,1001179.432
1713294000,16.04.2024 19:00,BTC/USD,63026,63109,62666,62735,100.5173469,6305955.756
1713290400,16.04.2024 18:00,BTC/USD,62508,63061,62462,63013,78.57419813,4951195.947
